0,0,0,639.405,197.99
48,0,0,578.653,210.196
96,0,0,523.293,220.936
144,0,0,472.742,230.829
192,0,0,426.183,238.83
0,48,0,640.826,270.536
48,48,0,579.678,278.769
96,48,0,524.869,287.054
144,48,0,474.96,293.41
192,48,0,428.831,299.616
0,96,0,642.103,341.926
48,96,0,581.767,347.281
96,96,0,526.658,351.5
144,96,0,476.925,355.742
192,96,0,431.041,359.479
0,144,0,644.162,413.447
48,144,0,583.559,414.79
96,144,0,529.006,416.4
144,144,0,478.892,417.519
192,144,0,433.471,418.536
0,192,0,646.498,484.54
48,192,0,586.242,482.091
96,192,0,530.84,480.606
144,192,0,481.452,478.99
192,192,0,435.188,477.846
0,240,0,648.648,555.473
48,240,0,588.314,549.877
96,240,0,533.243,545.371
144,240,0,483.388,540.785
192,240,0,436.608,538.323
0,288,0,651.583,626.457
48,288,0,591.016,617.737
96,288,0,535.715,609.656
144,288,0,485.636,602.797
192,288,0,439.515,596.465
