0,0,0,1558.23,633.442
48,0,0,1676.57,604.479
96,0,0,1810.09,571.993
144,0,0,1963.46,535.505
192,0,0,2139.19,493.144
0,48,0,1560.75,758.957
48,48,0,1678.85,737.475
96,48,0,1813.5,714.119
144,48,0,1966.32,687.004
192,48,0,2141.59,656.338
0,96,0,1563.53,883.387
48,96,0,1681.71,871.351
96,96,0,1816.08,855.314
144,96,0,1968.99,838.461
192,96,0,2144.48,818.643
0,144,0,1567,1008.34
48,144,0,1684.26,1001.65
96,144,0,1819.3,996.082
144,144,0,1971.82,988.566
192,144,0,2147.26,980.065
0,192,0,1568.92,1130.62
48,192,0,1688.43,1133.95
96,192,0,1821.76,1135.65
144,192,0,1975.15,1138.25
192,192,0,2149.8,1140.96
0,240,0,1572.75,1256.4
48,240,0,1691.5,1264.81
96,240,0,1824.76,1276.05
144,240,0,1977.75,1287.43
192,240,0,2153.17,1301.31
0,288,0,1576.07,1378.13
48,288,0,1695.17,1395.23
96,288,0,1828.02,1413.75
144,288,0,1982.17,1435.53
192,288,0,2155.21,1460.52
